//X Y Z Scalar_field Scalar_field_#2 Scalar_field_#3
11.575700 -1.283700 2245.542480 2820.0000 617.0000 1551.0000
11.569100 -1.290100 2245.543457 2820.0000 618.0000 1542.0000
11.547100 -1.295300 2245.547363 2820.0000 619.0000 1375.0000
11.539900 -1.301600 2245.548340 2820.0000 620.0000 1363.0000
11.536600 -1.308700 2245.548584 2820.0000 621.0000 1472.0000
11.518400 -1.313600 2245.552002 2820.0000 622.0000 1509.0000
11.514200 -1.320000 2245.552490 2820.0000 623.0000 1599.0000
11.511800 -1.326700 2245.552490 2820.0000 624.0000 1512.0000
11.501700 -1.333000 2245.554199 2820.0000 625.0000 1546.0000
11.500100 -1.340200 2245.554199 2820.0000 626.0000 1536.0000
11.500000 -1.347600 2245.553711 2820.0000 627.0000 1603.0000
11.491400 -1.353700 2245.555176 2820.0000 628.0000 1549.0000
11.488100 -1.360100 2245.555420 2820.0000 629.0000 1546.0000
11.484900 -1.366500 2245.555664 2820.0000 630.0000 1568.0000
11.478100 -1.373500 2245.556641 2820.0000 631.0000 1553.0000
11.474800 -1.380400 2245.556885 2820.0000 632.0000 1561.0000
11.474300 -1.387400 2245.556885 2820.0000 633.0000 1514.0000
11.472200 -1.394200 2245.556885 2820.0000 634.0000 1549.0000
11.472300 -1.400900 2245.556396 2820.0000 635.0000 1635.0000
11.470000 -1.407700 2245.556641 2820.0000 636.0000 1558.0000
11.468400 -1.415300 2245.556396 2820.0000 637.0000 1605.0000
11.466400 -1.421900 2245.556641 2820.0000 638.0000 1634.0000
11.464300 -1.428900 2245.556641 2820.0000 639.0000 1639.0000
11.460900 -1.435900 2245.556885 2820.0000 640.0000 1639.0000
11.459400 -1.442200 2245.556885 2820.0000 641.0000 1648.0000
11.460200 -1.449200 2245.556396 2820.0000 642.0000 1517.0000
11.466700 -1.457700 2245.554688 2820.0000 643.0000 1541.0000
11.461100 -1.463900 2245.555664 2820.0000 644.0000 1479.0000
11.462300 -1.471600 2245.554932 2820.0000 645.0000 1468.0000
11.465100 -1.479500 2245.554199 2820.0000 646.0000 1514.0000
11.468400 -1.486500 2245.552979 2820.0000 647.0000 1620.0000
11.470100 -1.493800 2245.552490 2820.0000 648.0000 1642.0000
11.470600 -1.501300 2245.552002 2820.0000 649.0000 1627.0000
11.472500 -1.508900 2245.551270 2820.0000 650.0000 1546.0000
11.474800 -1.516800 2245.550293 2820.0000 651.0000 1474.0000
11.484100 -1.524700 2245.548340 2820.0000 652.0000 1610.0000
11.481500 -1.531500 2245.548340 2820.0000 653.0000 1573.0000
11.486700 -1.539300 2245.547119 2820.0000 654.0000 1512.0000
11.489800 -1.547200 2245.546143 2820.0000 655.0000 1488.0000
11.494600 -1.554800 2245.544922 2820.0000 656.0000 1506.0000
11.501200 -1.563200 2245.543213 2820.0000 657.0000 1514.0000
11.509300 -1.571400 2245.541260 2820.0000 658.0000 1532.0000
11.514500 -1.579100 2245.539795 2820.0000 659.0000 1574.0000
11.517000 -1.586600 2245.539063 2820.0000 660.0000 1516.0000
11.526500 -1.595300 2245.536865 2820.0000 661.0000 1541.0000
11.535500 -1.603900 2245.534668 2820.0000 662.0000 1523.0000
11.543600 -1.612200 2245.532715 2820.0000 663.0000 1521.0000
11.561300 -1.622000 2245.528809 2820.0000 664.0000 1336.0000
11.567700 -1.629900 2245.527344 2820.0000 665.0000 1446.0000
11.590200 -1.640700 2245.522461 2820.0000 666.0000 1394.0000
11.608400 -1.650500 2245.518555 2820.0000 667.0000 1437.0000
11.681000 -1.258700 2245.516357 2821.0000 612.0000 1331.0000
11.656200 -1.263500 2245.520752 2821.0000 613.0000 1461.0000
11.614500 -1.266400 2245.528564 2821.0000 614.0000 1376.0000
11.595500 -1.272000 2245.531982 2821.0000 615.0000 1424.0000
11.580300 -1.277600 2245.534424 2821.0000 616.0000 1456.0000
11.572400 -1.283200 2245.535645 2821.0000 617.0000 1472.0000
11.568100 -1.289800 2245.536133 2821.0000 618.0000 1522.0000
11.546500 -1.295100 2245.540039 2821.0000 619.0000 1491.0000
11.536700 -1.301100 2245.541504 2821.0000 620.0000 1395.0000
11.534700 -1.308300 2245.541748 2821.0000 621.0000 1499.0000
11.513800 -1.313000 2245.545410 2821.0000 622.0000 1463.0000
11.511500 -1.319500 2245.545410 2821.0000 623.0000 1575.0000
11.510700 -1.326400 2245.545410 2821.0000 624.0000 1525.0000
11.501700 -1.332800 2245.546875 2821.0000 625.0000 1547.0000
11.496600 -1.339600 2245.547363 2821.0000 626.0000 1509.0000
11.496500 -1.347000 2245.547119 2821.0000 627.0000 1566.0000
11.490900 -1.353500 2245.547852 2821.0000 628.0000 1549.0000
11.487300 -1.359800 2245.548096 2821.0000 629.0000 1480.0000
11.484100 -1.366200 2245.548584 2821.0000 630.0000 1549.0000
11.479900 -1.373600 2245.549072 2821.0000 631.0000 1528.0000
11.475200 -1.380300 2245.549561 2821.0000 632.0000 1518.0000
11.474000 -1.387200 2245.549561 2821.0000 633.0000 1591.0000
11.472400 -1.394100 2245.549316 2821.0000 634.0000 1599.0000
11.472000 -1.400700 2245.549316 2821.0000 635.0000 1634.0000
11.470300 -1.407600 2245.549316 2821.0000 636.0000 1617.0000
11.467400 -1.415000 2245.549316 2821.0000 637.0000 1605.0000
11.466800 -1.421800 2245.549316 2821.0000 638.0000 1644.0000
11.464000 -1.428700 2245.549316 2821.0000 639.0000 1632.0000
11.461100 -1.435700 2245.549561 2821.0000 640.0000 1634.0000
11.459500 -1.442000 2245.549561 2821.0000 641.0000 1634.0000
11.462200 -1.449300 2245.548584 2821.0000 642.0000 1577.0000
11.465100 -1.457400 2245.547852 2821.0000 643.0000 1522.0000
11.461300 -1.463700 2245.548096 2821.0000 644.0000 1458.0000
11.461000 -1.471300 2245.547852 2821.0000 645.0000 1470.0000
11.463500 -1.479100 2245.547119 2821.0000 646.0000 1495.0000
11.468500 -1.486400 2245.545654 2821.0000 647.0000 1636.0000
11.468400 -1.493400 2245.545410 2821.0000 648.0000 1624.0000
11.470000 -1.501100 2245.544678 2821.0000 649.0000 1631.0000
11.471900 -1.508600 2245.543945 2821.0000 650.0000 1592.0000
11.475400 -1.516700 2245.542969 2821.0000 651.0000 1515.0000
11.482500 -1.524300 2245.541260 2821.0000 652.0000 1568.0000
11.478000 -1.530900 2245.541748 2821.0000 653.0000 1521.0000
11.486300 -1.539100 2245.539795 2821.0000 654.0000 1506.0000
11.488700 -1.546900 2245.538818 2821.0000 655.0000 1488.0000
11.495500 -1.554700 2245.537354 2821.0000 656.0000 1569.0000
11.499900 -1.562800 2245.535889 2821.0000 657.0000 1531.0000
11.507200 -1.571000 2245.534180 2821.0000 658.0000 1515.0000
11.516300 -1.579200 2245.531982 2821.0000 659.0000 1589.0000
11.519500 -1.586800 2245.531006 2821.0000 660.0000 1510.0000
11.527000 -1.595300 2245.529297 2821.0000 661.0000 1548.0000
11.533500 -1.603500 2245.527588 2821.0000 662.0000 1496.0000
11.540600 -1.611600 2245.525879 2821.0000 663.0000 1463.0000
11.556300 -1.621100 2245.522461 2821.0000 664.0000 1385.0000
11.564700 -1.629300 2245.520508 2821.0000 665.0000 1440.0000
11.579700 -1.639000 2245.517090 2821.0000 666.0000 1378.0000
11.603600 -1.649700 2245.512207 2821.0000 667.0000 1301.0000
11.677400 -1.258100 2245.509521 2822.0000 612.0000 1192.0000
11.652900 -1.263000 2245.513916 2822.0000 613.0000 1465.0000
11.612900 -1.266100 2245.521484 2822.0000 614.0000 1364.0000
11.592600 -1.271600 2245.524902 2822.0000 615.0000 1379.0000
11.579300 -1.277300 2245.527344 2822.0000 616.0000 1462.0000
11.569000 -1.282600 2245.529053 2822.0000 617.0000 1447.0000
11.565200 -1.289300 2245.529297 2822.0000 618.0000 1479.0000
11.545700 -1.294900 2245.532715 2822.0000 619.0000 1563.0000
11.535600 -1.300800 2245.534424 2822.0000 620.0000 1384.0000
11.532300 -1.307900 2245.534912 2822.0000 621.0000 1453.0000
11.514900 -1.312900 2245.537842 2822.0000 622.0000 1488.0000
11.510600 -1.319300 2245.538330 2822.0000 623.0000 1556.0000
11.509300 -1.326100 2245.538330 2822.0000 624.0000 1537.0000
11.501400 -1.332600 2245.539551 2822.0000 625.0000 1534.0000
11.495000 -1.339300 2245.540283 2822.0000 626.0000 1494.0000
11.492600 -1.346400 2245.540527 2822.0000 627.0000 1522.0000
11.493800 -1.353600 2245.539795 2822.0000 628.0000 1595.0000
11.486300 -1.359600 2245.541016 2822.0000 629.0000 1470.0000
11.482900 -1.365900 2245.541504 2822.0000 630.0000 1519.0000
11.477300 -1.373100 2245.541992 2822.0000 631.0000 1447.0000
11.474400 -1.380100 2245.542480 2822.0000 632.0000 1543.0000
11.471400 -1.386700 2245.542480 2822.0000 633.0000 1617.0000
11.471800 -1.393900 2245.542236 2822.0000 634.0000 1648.0000
11.470700 -1.400400 2245.541992 2822.0000 635.0000 1563.0000
11.468900 -1.407300 2245.541992 2822.0000 636.0000 1578.0000
11.466900 -1.414800 2245.541992 2822.0000 637.0000 1616.0000
11.467200 -1.421700 2245.541748 2822.0000 638.0000 1657.0000
11.463800 -1.428500 2245.541992 2822.0000 639.0000 1646.0000
11.462200 -1.435700 2245.541992 2822.0000 640.0000 1645.0000
11.458900 -1.441800 2245.542236 2822.0000 641.0000 1593.0000
11.465300 -1.449500 2245.540771 2822.0000 642.0000 1643.0000
11.463900 -1.457100 2245.540771 2822.0000 643.0000 1559.0000
11.460700 -1.463500 2245.541016 2822.0000 644.0000 1431.0000
11.461800 -1.471200 2245.540283 2822.0000 645.0000 1487.0000
11.463700 -1.479000 2245.539551 2822.0000 646.0000 1552.0000
11.466800 -1.486000 2245.538818 2822.0000 647.0000 1643.0000
11.466900 -1.493100 2245.538330 2822.0000 648.0000 1626.0000
11.469400 -1.500800 2245.537598 2822.0000 649.0000 1641.0000
11.470600 -1.508300 2245.536865 2822.0000 650.0000 1599.0000
11.475900 -1.516600 2245.535400 2822.0000 651.0000 1588.0000
11.481200 -1.524000 2245.534180 2822.0000 652.0000 1529.0000
11.479700 -1.531000 2245.533936 2822.0000 653.0000 1490.0000
11.486000 -1.538800 2245.532471 2822.0000 654.0000 1492.0000
11.488100 -1.546700 2245.531738 2822.0000 655.0000 1412.0000
11.495300 -1.554600 2245.529785 2822.0000 656.0000 1598.0000
11.498800 -1.562500 2245.528809 2822.0000 657.0000 1533.0000
11.505100 -1.570500 2245.527344 2822.0000 658.0000 1461.0000
11.516100 -1.579000 2245.524902 2822.0000 659.0000 1557.0000
11.517900 -1.586400 2245.523926 2822.0000 660.0000 1486.0000
11.525700 -1.594900 2245.522217 2822.0000 661.0000 1463.0000
11.532700 -1.603200 2245.520508 2822.0000 662.0000 1520.0000
11.540400 -1.611400 2245.518555 2822.0000 663.0000 1473.0000
11.551800 -1.620300 2245.515869 2822.0000 664.0000 1401.0000
11.559800 -1.628500 2245.513916 2822.0000 665.0000 1418.0000
11.568400 -1.637300 2245.511963 2822.0000 666.0000 1378.0000
11.588500 -1.647400 2245.507568 2822.0000 667.0000 1343.0000
11.532000 -1.646200 2245.518311 2822.0000 668.0000 644.0000
11.669700 -1.257200 2245.503662 2823.0000 612.0000 1214.0000
11.651600 -1.262700 2245.506836 2823.0000 613.0000 1450.0000
11.610500 -1.265700 2245.514404 2823.0000 614.0000 1356.0000
11.591500 -1.271300 2245.517822 2823.0000 615.0000 1386.0000
11.577800 -1.277000 2245.520020 2823.0000 616.0000 1447.0000
11.567700 -1.282300 2245.521729 2823.0000 617.0000 1484.0000
11.565000 -1.289100 2245.521973 2823.0000 618.0000 1506.0000
11.544600 -1.294600 2245.525635 2823.0000 619.0000 1554.0000
11.535600 -1.300700 2245.527100 2823.0000 620.0000 1497.0000
11.529000 -1.307300 2245.528076 2823.0000 621.0000 1383.0000
11.518300 -1.313200 2245.529785 2823.0000 622.0000 1467.0000
11.511700 -1.319200 2245.530762 2823.0000 623.0000 1504.0000
11.507500 -1.325700 2245.531250 2823.0000 624.0000 1522.0000
11.500100 -1.332300 2245.532471 2823.0000 625.0000 1523.0000
11.495500 -1.339200 2245.532959 2823.0000 626.0000 1472.0000
11.492800 -1.346300 2245.533203 2823.0000 627.0000 1548.0000
11.496500 -1.353800 2245.531982 2823.0000 628.0000 1651.0000
11.484000 -1.359100 2245.534180 2823.0000 629.0000 1512.0000
11.484200 -1.365900 2245.533691 2823.0000 630.0000 1564.0000
11.477500 -1.373000 2245.534912 2823.0000 631.0000 1433.0000
11.473500 -1.379800 2245.535156 2823.0000 632.0000 1581.0000
11.470300 -1.386400 2245.535400 2823.0000 633.0000 1621.0000
11.471400 -1.393700 2245.534912 2823.0000 634.0000 1661.0000
11.469800 -1.400200 2245.534912 2823.0000 635.0000 1614.0000
11.468200 -1.407100 2245.534912 2823.0000 636.0000 1561.0000
11.466900 -1.414600 2245.534912 2823.0000 637.0000 1609.0000
11.466000 -1.421400 2245.534668 2823.0000 638.0000 1641.0000
11.463500 -1.428300 2245.534912 2823.0000 639.0000 1645.0000
11.462800 -1.435600 2245.534668 2823.0000 640.0000 1644.0000
11.458800 -1.441600 2245.534912 2823.0000 641.0000 1624.0000
11.463600 -1.449100 2245.533691 2823.0000 642.0000 1620.0000
11.464900 -1.457000 2245.533203 2823.0000 643.0000 1619.0000
11.461900 -1.463500 2245.533447 2823.0000 644.0000 1529.0000
11.460800 -1.470900 2245.533203 2823.0000 645.0000 1490.0000
11.464200 -1.478900 2245.532227 2823.0000 646.0000 1579.0000
11.464300 -1.485500 2245.531738 2823.0000 647.0000 1621.0000
11.465300 -1.492700 2245.531250 2823.0000 648.0000 1612.0000
11.468200 -1.500500 2245.530518 2823.0000 649.0000 1626.0000
11.470600 -1.508100 2245.529541 2823.0000 650.0000 1607.0000
11.474600 -1.516300 2245.528320 2823.0000 651.0000 1632.0000
11.478100 -1.523400 2245.527344 2823.0000 652.0000 1488.0000
11.483300 -1.531300 2245.525879 2823.0000 653.0000 1472.0000
11.487200 -1.538800 2245.524902 2823.0000 654.0000 1504.0000
11.490100 -1.546800 2245.523926 2823.0000 655.0000 1483.0000
11.493400 -1.554100 2245.522949 2823.0000 656.0000 1574.0000
11.498600 -1.562300 2245.521484 2823.0000 657.0000 1542.0000
11.505000 -1.570400 2245.520020 2823.0000 658.0000 1466.0000
11.514800 -1.578600 2245.517578 2823.0000 659.0000 1527.0000
11.518200 -1.586300 2245.516602 2823.0000 660.0000 1497.0000
11.524000 -1.594500 2245.515137 2823.0000 661.0000 1472.0000
11.532600 -1.603000 2245.512939 2823.0000 662.0000 1532.0000
11.539600 -1.611100 2245.511230 2823.0000 663.0000 1480.0000
11.550200 -1.619900 2245.508789 2823.0000 664.0000 1492.0000
11.557900 -1.628000 2245.507080 2823.0000 665.0000 1449.0000
11.566100 -1.636800 2245.504883 2823.0000 666.0000 1393.0000
11.575200 -1.645300 2245.502686 2823.0000 667.0000 1466.0000
11.529000 -1.645600 2245.511475 2823.0000 668.0000 907.0000
11.669100 -1.256900 2245.496094 2824.0000 612.0000 1283.0000
11.648200 -1.262200 2245.500000 2824.0000 613.0000 1439.0000
11.608900 -1.265400 2245.507324 2824.0000 614.0000 1316.0000
11.594000 -1.271400 2245.510010 2824.0000 615.0000 1368.0000
11.574700 -1.276500 2245.513184 2824.0000 616.0000 1450.0000
11.566800 -1.282100 2245.514648 2824.0000 617.0000 1495.0000
11.562500 -1.288700 2245.515137 2824.0000 618.0000 1489.0000
11.542300 -1.294200 2245.518799 2824.0000 619.0000 1472.0000
11.533400 -1.300300 2245.520020 2824.0000 620.0000 1549.0000
11.526400 -1.306900 2245.521240 2824.0000 621.0000 1459.0000
11.520800 -1.313300 2245.521973 2824.0000 622.0000 1453.0000
11.509900 -1.318900 2245.523682 2824.0000 623.0000 1458.0000
11.504300 -1.325200 2245.524414 2824.0000 624.0000 1471.0000
11.497000 -1.331800 2245.525635 2824.0000 625.0000 1465.0000
11.495600 -1.339100 2245.525391 2824.0000 626.0000 1488.0000
11.494700 -1.346400 2245.525391 2824.0000 627.0000 1575.0000
11.496800 -1.353700 2245.524658 2824.0000 628.0000 1660.0000
11.483800 -1.359000 2245.526855 2824.0000 629.0000 1516.0000
11.481100 -1.365400 2245.527100 2824.0000 630.0000 1506.0000
11.477600 -1.372800 2245.527344 2824.0000 631.0000 1464.0000
11.473900 -1.379700 2245.527832 2824.0000 632.0000 1604.0000
11.471000 -1.386400 2245.528076 2824.0000 633.0000 1645.0000
11.471300 -1.393500 2245.527588 2824.0000 634.0000 1646.0000
11.469500 -1.400000 2245.527588 2824.0000 635.0000 1637.0000
11.468600 -1.406900 2245.527588 2824.0000 636.0000 1588.0000
11.466600 -1.414400 2245.527588 2824.0000 637.0000 1555.0000
11.465700 -1.421200 2245.527344 2824.0000 638.0000 1655.0000
11.463000 -1.428100 2245.527588 2824.0000 639.0000 1634.0000
11.462300 -1.435400 2245.527344 2824.0000 640.0000 1644.0000
11.458800 -1.441500 2245.527588 2824.0000 641.0000 1638.0000
11.459500 -1.448400 2245.527100 2824.0000 642.0000 1591.0000
11.465300 -1.456900 2245.525635 2824.0000 643.0000 1605.0000
11.463000 -1.463500 2245.525879 2824.0000 644.0000 1580.0000
11.459800 -1.470600 2245.526123 2824.0000 645.0000 1486.0000
11.462800 -1.478500 2245.525146 2824.0000 646.0000 1516.0000
11.461700 -1.485000 2245.524902 2824.0000 647.0000 1599.0000
11.465700 -1.492600 2245.523926 2824.0000 648.0000 1636.0000
11.467700 -1.500300 2245.523193 2824.0000 649.0000 1612.0000
11.470500 -1.507900 2245.522217 2824.0000 650.0000 1611.0000
11.473300 -1.515900 2245.521240 2824.0000 651.0000 1626.0000
11.477400 -1.523200 2245.520020 2824.0000 652.0000 1451.0000
11.482200 -1.531000 2245.518799 2824.0000 653.0000 1398.0000
11.484700 -1.538400 2245.518066 2824.0000 654.0000 1465.0000
11.491100 -1.546800 2245.516357 2824.0000 655.0000 1511.0000
11.493800 -1.554000 2245.515381 2824.0000 656.0000 1573.0000
11.498100 -1.562100 2245.514160 2824.0000 657.0000 1515.0000
11.503900 -1.570000 2245.512695 2824.0000 658.0000 1467.0000
11.512700 -1.578200 2245.510498 2824.0000 659.0000 1519.0000
11.521100 -1.586500 2245.508545 2824.0000 660.0000 1564.0000
11.522700 -1.594200 2245.507813 2824.0000 661.0000 1501.0000
11.532900 -1.602900 2245.505615 2824.0000 662.0000 1540.0000
11.539200 -1.610900 2245.503906 2824.0000 663.0000 1503.0000
11.544000 -1.618900 2245.502686 2824.0000 664.0000 1458.0000
11.560000 -1.628200 2245.499023 2824.0000 665.0000 1406.0000
11.563500 -1.636200 2245.498047 2824.0000 666.0000 1371.0000
11.573500 -1.644900 2245.495605 2824.0000 667.0000 1450.0000
11.676300 -1.257600 2245.487305 2825.0000 612.0000 1336.0000
11.642700 -1.261400 2245.493652 2825.0000 613.0000 1463.0000
11.606800 -1.265000 2245.500244 2825.0000 614.0000 1314.0000
11.591300 -1.271000 2245.502930 2825.0000 615.0000 1416.0000
11.572500 -1.276100 2245.506348 2825.0000 616.0000 1508.0000
11.565100 -1.281700 2245.507568 2825.0000 617.0000 1486.0000
11.560700 -1.288300 2245.508057 2825.0000 618.0000 1471.0000
11.541600 -1.293900 2245.511475 2825.0000 619.0000 1448.0000
11.532100 -1.300000 2245.512939 2825.0000 620.0000 1551.0000
11.526300 -1.306700 2245.513916 2825.0000 621.0000 1560.0000
11.518500 -1.312900 2245.514893 2825.0000 622.0000 1424.0000
11.509800 -1.318700 2245.516357 2825.0000 623.0000 1562.0000
11.502800 -1.324900 2245.517578 2825.0000 624.0000 1498.0000
11.496500 -1.331600 2245.518311 2825.0000 625.0000 1532.0000
11.493300 -1.338600 2245.518555 2825.0000 626.0000 1499.0000
11.495800 -1.346300 2245.517822 2825.0000 627.0000 1602.0000
11.495400 -1.353300 2245.517578 2825.0000 628.0000 1646.0000
11.483900 -1.358800 2245.519531 2825.0000 629.0000 1465.0000
11.479000 -1.365000 2245.520020 2825.0000 630.0000 1543.0000
11.478100 -1.372700 2245.520020 2825.0000 631.0000 1554.0000
11.472600 -1.379400 2245.520752 2825.0000 632.0000 1618.0000
11.471000 -1.386200 2245.520752 2825.0000 633.0000 1636.0000
11.470800 -1.393300 2245.520508 2825.0000 634.0000 1663.0000
11.470000 -1.399900 2245.520264 2825.0000 635.0000 1651.0000
11.468200 -1.406700 2245.520264 2825.0000 636.0000 1621.0000
11.466200 -1.414200 2245.520264 2825.0000 637.0000 1534.0000
11.465300 -1.421000 2245.520020 2825.0000 638.0000 1657.0000
11.463000 -1.427900 2245.520264 2825.0000 639.0000 1625.0000
11.462700 -1.435300 2245.520020 2825.0000 640.0000 1650.0000
11.459700 -1.441400 2245.520020 2825.0000 641.0000 1634.0000
11.457500 -1.448000 2245.520264 2825.0000 642.0000 1572.0000
11.463800 -1.456600 2245.518555 2825.0000 643.0000 1613.0000
11.465200 -1.463600 2245.518066 2825.0000 644.0000 1601.0000
11.460700 -1.470600 2245.518555 2825.0000 645.0000 1491.0000
11.460400 -1.478100 2245.518311 2825.0000 646.0000 1492.0000
11.460300 -1.484700 2245.517822 2825.0000 647.0000 1546.0000
11.467000 -1.492600 2245.516357 2825.0000 648.0000 1662.0000
11.467500 -1.500100 2245.515869 2825.0000 649.0000 1632.0000
11.469600 -1.507700 2245.514893 2825.0000 650.0000 1627.0000
11.472300 -1.515600 2245.514160 2825.0000 651.0000 1597.0000
11.476600 -1.522900 2245.512939 2825.0000 652.0000 1462.0000
11.482000 -1.530800 2245.511475 2825.0000 653.0000 1467.0000
11.483800 -1.538100 2245.510742 2825.0000 654.0000 1466.0000
11.492200 -1.546800 2245.508789 2825.0000 655.0000 1514.0000
11.493200 -1.553800 2245.508301 2825.0000 656.0000 1526.0000
11.498300 -1.561900 2245.506836 2825.0000 657.0000 1523.0000
11.503100 -1.569800 2245.505615 2825.0000 658.0000 1409.0000
11.511800 -1.577900 2245.503418 2825.0000 659.0000 1520.0000
11.517800 -1.585900 2245.501953 2825.0000 660.0000 1505.0000
11.523200 -1.594100 2245.500488 2825.0000 661.0000 1515.0000
11.531200 -1.602500 2245.498535 2825.0000 662.0000 1511.0000
